4600, 232.8608000122556
4800, 587.0843968351656
5000, 1534.8739244461399
5200, 3965.1720854935793
5400, 9400.139674111622
5599.999999999998, 23317.136010179558
5800, 58371.349856286164
6000, 143698.31242616108
6200, 323028.0636315696
6400, 699687.9370471832
6600, 1392639.185076058
6800, 2754875.4469899074
7000, 5196746.993469551
7200, 9111999.72914631
7400, 15217503.669879828
7600, 24551960.045329712
7800, 37505680.00010061
8000, 56308719.89901184
8200, 81429538.93469422
8400, 114350422.44130908
8599.999999999998, 159450517.35195637
8800.000000000002, 217109296.04153043
9000, 287643683.14956594
9200, 381312397.5777371
9400, 492363995.2278222
9599.999999999998, 633150254.7824384
9800, 799600183.3157437
10000, 995398324.2959174
10200, 1235434665.586472
10400, 1501329824.3051043
10599.999999999998, 1826803505.4221904
10800, 2176057115.0589294
11000, 2554075254.101927
11200, 3017160136.352488
11399.999999999998, 3530529290.1307774
11599.999999999998, 4139641243.954131
11800, 4717444329.008042
12000, 5371588774.437984
12200, 6030396738.817635
12400, 6708282378.770632
12600, 7525493824.102595
12800, 8256441269.739926
13000, 9072463538.576712
13200, 9834143663.312313
13400, 10630199470.11937
13600, 11429309670.242863
13800, 12198479406.684664
14000, 12832119123.481026
14200, 13504128479.565432
14400, 14214615594.62084
14600, 14751286101.83414
14800, 15411275793.814072
15000, 15968216651.344906
15200, 16426534078.41947
15400, 16853723314.748465
15599.999999999996, 17488702546.838917
15800, 17881934805.23673
16000, 18395179494.002922
16200, 18923155250.365055
16400, 19425013263.23804
16599.999999999996, 19743667875.2344
16800, 20599758110.941856
17000, 21191009374.067036
17200, 21880508178.7854
17400, 22868354596.777042
17600, 23724508354.533623
17800, 24607002642.5583
18000, 25714676378.19336
18200, 26953339797.76712
18400, 28122043177.497574
18600, 29550971922.08586
18800, 31049899595.376186
19000, 32723840299.728085
19200, 34445731037.44982
19400, 36250772249.94156
19600, 37865398257.18394
19800, 40055845627.438675
20000, 42237253962.5683
20200, 44856356589.32832
20400, 47449317862.29877
20600, 49914329027.74677
20800, 52529322718.66013
20999.999999999996, 55293239547.795135
21200, 58946189949.14459
21400, 61236272297.515366
21599.999999999996, 64875744073.69166
21800, 68575161108.57508
22000.000000000004, 72384457629.41591
22200, 76180675036.7107
22400, 78997700535.50584
22599.999999999996, 83140113383.90503
22800, 87510020337.99126
23000.000000000004, 92113389117.19635
23200, 96933999618.32552
23400, 101249993913.94354
23599.999999999996, 106549526036.8588
23800, 110578974634.70503
24000, 114755488753.40811
24200, 120745123021.85294
24400, 126006101433.61708
24599.999999999996, 130878267237.8542
24800, 135243182498.09497
25000, 141107359723.3203
