4600, 256.9348448340341
4799.999999999998, 655.5399519691439
5000, 1703.8717103585093
5200, 3286.9088300961507
5400, 6334.0811910190805
5600, 12521.327417329678
5799.999999999998, 19715.979334896474
6000, 35577.24874160084
6199.999999999998, 53321.32473411386
6400, 80910.29671366856
6600, 125895.4863644985
6800, 190972.40451767025
7000, 285717.41654345416
7199.999999999998, 378274.28666111955
7400, 518696.4109173658
7599.999999999998, 714539.0022893236
7800, 1044917.9556067591
7999.999999999998, 1423233.9960182838
8200, 1951321.6018648918
8400, 2846279.8160956013
8599.999999999998, 4192946.7332537575
8799.999999999998, 5747931.846646008
9000, 8001290.717123107
9200, 11009686.824721795
9399.999999999998, 16664573.918421332
9599.999999999998, 22333335.660518616
9800, 29706126.674521875
9999.999999999998, 41363813.80970452
10199.999999999998, 56022679.96885882
10400, 74104269.06106992
10600, 97863340.93489137
10799.999999999998, 130503399.43915303
10999.999999999998, 163497643.69900385
11200, 215047929.06604317
11399.999999999998, 262569570.2391487
11599.999999999998, 323130616.58919775
11799.999999999998, 401696962.254349
12000, 509750673.0208894
12199.999999999998, 596547591.1001707
12399.999999999998, 734759668.3023262
12599.999999999998, 846486608.2805325
12799.999999999995, 1026182465.1029092
12999.999999999998, 1158815974.6396255
13199.999999999998, 1351493982.0173295
13399.999999999998, 1536656460.6246305
13599.999999999995, 1748080750.307187
13799.999999999998, 1943972125.4107094
13999.999999999998, 2152870734.9378567
14199.999999999998, 2399522425.5118628
14399.999999999995, 2597566705.6179113
14599.999999999998, 2825508605.1830683
14799.999999999998, 3006702524.80819
14999.999999999995, 3227908154.81268
15199.999999999998, 3346582826.978686
15399.999999999998, 3584672367.9364195
15599.999999999998, 3692781113.089137
15799.999999999995, 3879813976.155192
15999.999999999998, 3910952984.2856336
16199.999999999998, 4079988320.1690364
16399.999999999993, 4115960522.874667
16600, 4156034352.079646
16800, 4236077222.867203
17000, 4276678345.594884
17199.999999999993, 4278648682.0378084
17400, 4278648682.0378084
17600, 4251249994.5733466
17799.999999999993, 4167143636.748696
17999.999999999993, 4159372116.1448045
18200, 4159372116.1448045
18400, 4097588424.249135
18599.999999999993, 3986584999.8900876
18800, 3949859517.887591
19000, 3929441383.4736896
19199.999999999993, 3892438296.1626835
19399.999999999993, 3873004410.623756
19600, 3835891272.8722763
19800, 3752625267.608052
19999.999999999993, 3679027556.746462
20200, 3705656224.59134
20400, 3669163302.505865
20599.999999999993, 3611050110.3898134
20799.999999999993, 3611050110.3898134
21000, 3611050110.3898134
21200, 3611050110.3898134
21399.999999999993, 3592888499.6009855
21599.999999999993, 3560361444.4004955
21799.999999999993, 3560361441.986127
22000, 3560361441.986127
22200, 3560361441.986127
22400, 3560361441.986127
22600, 3586239391.604796
22799.999999999993, 3611050110.3898134
22999.999999999993, 3611050110.3898134
23199.999999999993, 3611050110.3898134
23399.999999999993, 3611050110.3898134
23600, 3614406546.8474455
23800, 3649755293.525482
24000, 3719457725.727826
24199.999999999993, 3756198394.674807
24399.999999999993, 3786827890.0816236
24599.999999999993, 3900834076.7799683
24799.999999999993, 3893723045.9381332
25000, 3976912369.773719
