n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,7.661110340436647e-06,0.9999923380941255,6.365974117305305e-10,1.5893656034176107e-10,0.0,1009.7245849435926,0.06934151699039712,0.13007439006806426,2.0092287657199421e+18,2.4431485651329084e+25,1.348462551712095e-15,0.0,0.0,0.0,0.0,3.40477101320681e-33,1.020471977272729e-32,5.526319295536931e-27
3.22e+22,4.679152388737093e-06,0.9999953205764704,2.2068866161506683e-10,5.045226898041415e-11,0.0,1115.454491532764,0.5099764287361066,0.13047484292738115,6.188265649601405e+20,2.449046677883561e+25,1.3470905389817753e-15,0.0,0.0,0.0,0.0,3.5574605186932664e-33,1.058068722975042e-32,6.4059780430350525e-27
3.22e+22,6.083761478333362e-14,0.9999999999999396,3.826909342602736e-17,3.494849407652078e-18,9.993392460249776e-25,1486.9428874396935,6.520878263720762e-13,0.1301618224976108,-165179922.08901894,2.44374299497379e+25,1.3484034717921409e-15,0.0,0.0,0.0,0.0,6.261737486097875e-33,1.8218404301374098e-32,1.0239151614816301e-26
3.22e+22,1.3652622488842907e-06,0.9999986347149892,1.784028513443226e-11,4.921670501077299e-12,0.0,1064.9731042978237,4.692219826529155,0.16165540023219946,2.6446392987501256e+23,2.8774470852208566e+25,1.2943717242595866e-15,0.0,0.0,0.0,0.0,1.0779706168968513e-32,2.7910224849576924e-32,1.1055611416217292e-26
3.22e+22,7.652212933024154e-07,0.9999992347692774,7.856044494303913e-12,1.5730319018203946e-12,1.2490501010126093e-16,1228.1968062156545,0.9166602696751561,0.13135806346632914,3.4718789935897043e+21,2.4622910348995092e+25,1.3440748662423383e-15,0.0,0.0,0.0,0.0,3.3711141182739575e-33,1.002058766543582e-32,7.542914141680516e-27
3.22e+22,1.097390344417726e-06,0.999998902590662,1.5982572008036125e-11,3.0111788798115346e-12,0.0,1351.273351507936,0.07945765119924487,0.1301443216214126,5.868109034552518e+18,2.4436851888823104e+25,1.3483935714646756e-15,0.0,0.0,0.0,0.0,5.233627697019695e-33,1.5292087685855487e-32,8.63254810717839e-27
3.22e+22,1.8120481139353591e-06,0.9999981878968809,3.619504534798519e-11,1.8810157067785174e-11,0.0,571.9852702697514,1.4514746255017263,0.13309987450060473,1.3717683759806471e+22,2.4899262883942047e+25,1.3379418354996393e-15,0.0,0.0,0.0,0.0,-7.047879106197473e-34,-2.2045102138826487e-33,3.1984681661350152e-27
3.22e+22,2.8683080993830617e-06,0.9999971315936198,7.95128207693839e-11,1.8767970532588863e-11,0.0,1121.9632176553885,0.34975093989784367,0.13027135661559855,1.9769172771766082e+20,2.445954966888153e+25,1.3478170376613083e-15,0.0,0.0,0.0,0.0,3.7550810086739436e-33,1.1143625449692935e-32,6.436314930770091e-27
3.22e+22,4.189025900227745e-06,0.999995810730025,1.857941890933672e-10,5.828064499511889e-11,0.0,888.2552409177799,2.0559334992825375,0.13627473943238133,3.521038764908694e+22,2.5379325298228404e+25,1.3285698628583456e-15,0.0,0.0,0.0,0.0,-7.785607569604554e-34,-2.3288163502035817e-33,5.287285313812476e-27
3.22e+22,5.18461029974274e-07,0.9999994815355722,2.7985590730442914e-12,5.993378086955034e-13,0.0,1276.6037098209938,0.06191050287441043,0.13012583024925897,3.693538213118606e+18,2.443519455461601e+25,1.348419961908528e-15,0.0,0.0,0.0,0.0,4.841655956114526e-33,1.4192008058110407e-32,7.845613105433138e-27
3.22e+22,6.753165944445419e-07,0.9999993246760511,4.433710383919087e-12,2.9207268178513036e-12,0.0,346.47676136852635,0.37366020057445903,0.1301435110712055,1.9328921477352273e+20,2.4452060872468737e+25,1.3478639883356223e-15,0.0,0.0,0.0,0.0,3.472530563770618e-34,1.1818213859434003e-33,2.1680328765938384e-27
