n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,3.5732537987878336e-05,0.999964247065862,1.0027094094981144e-08,8.343665159696011e-10,9.534689412743784e-09,2434.452832447881,1.067617051628446e-12,0.2913635831858669,2426321.4026735304,3.265100970677674e+25,2.0223010005856503e-15,0.0,0.0,0.0,0.0,1.906222818191577e-23,4.295869406086021e-23,1.253209218935841e-19
3.22e+22,3.878759435399833e-06,0.9999961210395053,1.2666564802518313e-10,1.4001075047002965e-11,6.039261331237262e-11,1941.5944470054928,5.3256952940419415,0.3226936450371924,4.25991431919552e+23,3.209467558516402e+25,2.2557182588764067e-15,0.0,0.0,0.0,0.0,1.4041095184736647e-23,3.304537849353624e-23,1.2407946918525748e-19
3.22e+22,1.6842823533487104e-05,0.999983153613374,2.7342704024069616e-09,3.3417264807909845e-10,4.946494315595834e-10,1674.7710916417525,0.0023610068441021538,0.290860030785194,-3.53461992627076e+17,3.2661549008068973e+25,2.0150538406701594e-15,0.0,0.0,0.0,0.0,9.49380202584383e-24,2.2837080975289486e-23,9.671065678945744e-20
3.22e+22,3.064466839943545e-06,0.9999969354228617,8.284812059711194e-11,1.1144832450229153e-11,1.630541837651256e-11,1677.7161738455595,6.153319391606042,0.3324849415902848,5.6740412845732165e+23,3.1913935813540968e+25,2.3361364570048655e-15,0.0,0.0,0.0,0.0,1.1457782695702193e-23,2.765285960457554e-23,1.195886230770963e-19
3.22e+22,4.626758573269119e-05,0.999953699884549,1.7162286267511107e-08,1.4978211262789387e-09,1.3869611081897245e-08,2305.3902359830727,1.0184214177907767e-12,0.29127793343134417,1660690.3614285039,3.2652798881195855e+25,2.0210682832392497e-15,0.0,0.0,0.0,0.0,1.7041183373475033e-23,3.879277776239466e-23,1.200535267450939e-19
3.22e+22,2.0196853423159928e-05,0.9999797980005636,3.864613264604662e-09,4.5792831769262533e-10,8.234717588046558e-10,1718.4924244716408,7.550880906182692e-13,0.29088896220898436,324128.601638957,3.2660942166665733e+25,2.0154702520360657e-15,0.0,0.0,0.0,0.0,9.90894749247032e-24,2.3736045586125573e-23,9.820676788192663e-20
3.22e+22,6.716063370936994e-06,0.9999932830123438,4.92841302599084e-10,4.127516313732294e-11,3.9016885293778215e-10,2211.7544851332027,1.1979723107977254,0.2929051736636286,9.903080050923376e+21,3.2613743281240334e+25,2.0317618520217812e-15,0.0,0.0,0.0,0.0,1.579563397929778e-23,3.6233857360253164e-23,1.1725430547057628e-19
3.22e+22,2.323136834692145e-05,0.9999767610390894,4.869024396689859e-09,4.997264524027981e-10,2.2238128659131837e-09,1943.7566137420447,0.0028913756140626083,0.29103813689015656,-3.071435546264142e+17,3.265781561393383e+25,2.0176170341503242e-15,0.0,0.0,0.0,0.0,1.2285494290157882e-23,2.882688228900957e-23,1.0619699508673119e-19
3.22e+22,1.583517535410746e-05,0.9999841592192794,2.494522125287495e-09,1.815948423054891e-10,2.9292493577992405e-09,2619.245973148929,4.631717472252096,0.3157352045646394,3.318230483457835e+23,3.221128111670218e+25,2.2031397098358986e-15,0.0,0.0,0.0,0.0,2.457325754662641e-23,5.474331147986691e-23,1.4937708695639923e-19
3.22e+22,3.7564792286471107e-06,0.9999962433323686,1.1853560916320028e-10,1.3130048926009326e-11,5.6737050581484e-11,1941.8091291735,5.741402310159737,0.32756393167872244,5.041755074821904e+23,3.2006725640340516e+25,2.2959097632492746e-15,0.0,0.0,0.0,0.0,1.435710871333753e-23,3.3803873312765825e-23,1.272783586882043e-19
3.22e+22,2.8818951019682834e-06,0.9999971179932937,6.79776356146579e-11,7.414349080654302e-12,3.621253793788573e-11,1988.420575240785,6.238420159755757,0.33381137884223855,6.088317281624762e+23,3.188740131548531e+25,2.3489359349795115e-15,0.0,0.0,0.0,0.0,1.541800354501147e-23,3.617547830820739e-23,1.33593154961083e-19
3.22e+22,3.5884130253617626e-06,0.9999964114123522,1.0682785424552363e-10,1.1559443662061328e-11,5.623512375555315e-11,1986.2315403149366,5.840405321872002,0.32880041089043327,5.2424969645539774e+23,3.1983629662712635e+25,2.3064589132282703e-15,0.0,0.0,0.0,0.0,1.5037321302132945e-23,3.5272082558541757e-23,1.3000623968232802e-19
3.22e+22,4.3304785036712905e-06,0.9999956692999241,1.689438416360224e-10,2.231601790329474e-11,3.031226080998154e-11,1665.1360939110978,3.6104159804911196,0.3057936218988434,1.715502782975107e+23,3.237699143487724e+25,2.1219328607810193e-15,0.0,0.0,0.0,0.0,1.0022544464327917e-23,2.416132456095709e-23,1.0365910075291123e-19
3.22e+22,8.131816467929502e-06,0.9999918666310521,8.423956772053341e-10,6.807124001170417e-11,6.420129294473061e-10,2200.6165108519594,3.4181706166601047,0.3046475178378146,1.535406803254544e+23,3.2394224737886994e+25,2.1159930318386034e-15,0.0,0.0,0.0,0.0,1.640761024000053e-23,3.771151106293831e-23,1.2352295935519951e-19
3.22e+22,3.746351625727746e-05,0.999962511868246,9.663200407322075e-09,6.951598497146824e-10,1.4257136501652919e-08,2978.3897765704655,4.2191463926634825,0.3119878276383226,2.680225791314607e+23,3.227178329829767e+25,2.1755734612472235e-15,0.0,0.0,0.0,0.0,3.226668886246056e-23,7.008962528773694e-23,1.6420650961478206e-19
3.22e+22,1.89731892299586e-05,0.9999810200978383,2.454745266661095e-09,1.7303943749059625e-10,4.085146876555323e-09,3134.969721583298,2.8337500519458283,0.30114487177551746,1.06887380987088e+23,3.245053736299902e+25,2.094870012431785e-15,0.0,0.0,0.0,0.0,3.489962305448346e-23,7.496221624226017e-23,1.6383083371222987e-19
3.22e+22,3.4460142222903104e-05,0.9999655205901617,9.028618473795e-09,7.28462313184023e-10,9.510534717815479e-09,2537.9880127813667,0.005163682875659273,0.29143236982571163,-1.9272526542340032e+17,3.264957367228625e+25,2.023290793634748e-15,0.0,0.0,0.0,0.0,2.081871969385641e-23,4.6552056921505184e-23,1.296726688801787e-19
3.22e+22,3.00170406679205e-05,0.999969967308223,7.133746751149754e-09,5.576125112133617e-10,7.959749915121826e-09,2587.248469182605,2.6670085743442002,0.2997315489144005,8.390532527608975e+22,3.2477485134383677e+25,2.081836343238977e-15,0.0,0.0,0.0,0.0,2.241332622621262e-23,4.997299300449802e-23,1.3690186675971115e-19
3.22e+22,3.28455899264218e-06,0.9999967153113021,9.785320803066925e-11,1.290624866086295e-11,1.8945959928156524e-11,1679.1251517253286,3.19188584579972,0.30260786958706654,1.2724933622814913e+23,3.2429727748708923e+25,2.0983312468540216e-15,0.0,0.0,0.0,0.0,1.0020261838678076e-23,2.411674814519083e-23,1.025234316594176e-19
