n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,1.5990901083743328e-05,0.9999840052873343,2.299145602844538e-09,2.2440657273555313e-10,1.2880297128044989e-09,2034.9537512454733,0.6869297785128248,0.4032271663970985,3.6505069406511195e+25,3.060627681439277e+25,3.192752522205635e-15,0.0,0.0,0.0,0.0,7.370723306309473e-21,1.3392262425713822e-20,6.778102287747763e-18
3.22e+22,3.0169384731664555e-05,0.9999698161634568,7.382863073780212e-09,6.298625439336906e-10,6.439085917244762e-09,2353.8554004816297,0.0023899242549586626,0.3042774983813574,1.629416739545713e+23,3.2519106843806623e+25,2.138818386513421e-15,0.0,0.0,0.0,0.0,7.602167513039139e-23,1.298629476288762e-22,2.189455888522136e-19
3.22e+22,1.2460138536573356e-05,0.9999875378852988,1.5064847985705848e-09,1.84475273103685e-10,2.8520468095915104e-10,1678.4461592166947,0.02960717668406559,0.21857293730676533,3.470580272747157e+24,3.2120261270784665e+25,1.4970340556824647e-15,0.0,0.0,0.0,0.0,2.803939384010693e-23,3.0976594327392295e-23,1.4784611171178791e-21
3.22e+22,3.082836813542492e-05,0.9999691564606047,7.468425402427713e-09,6.233132928989205e-10,7.079520999033779e-09,2430.289492302869,0.010511703228540028,0.31421436553142534,6.848207562733294e+23,3.2388678708504e+25,2.232877957132616e-15,0.0,0.0,0.0,0.0,1.1601814700089862e-22,2.132266293751478e-22,3.388569173384383e-19
3.22e+22,3.4120829106837024e-05,0.9999658625598585,1.0075748745990026e-08,9.78656758162754e-10,5.556629081021121e-09,2052.254726810246,0.002169229009090626,0.26529518024988075,1.7349954460832478e+23,3.2761079546102555e+25,1.8046734057233077e-15,0.0,0.0,0.0,0.0,3.490274592512732e-23,4.106211149039499e-23,2.967063395011119e-20
3.22e+22,5.684963394846073e-05,0.999943098201585,2.0849921205523634e-08,1.5463782694490439e-09,2.9768167059329866e-08,2934.0675868344397,1.2867799774858778e-12,0.3792848467386425,59182262157242.42,3.115354567693773e+25,2.9172157164152875e-15,0.0,0.0,0.0,0.0,2.8057009099333612e-21,5.247681913444156e-21,3.475639207944194e-18
3.22e+22,9.921556466381245e-06,0.9999900770777292,9.271845722523175e-10,1.015235632689309e-10,3.3709638838316295e-10,1844.8224758361039,0.3065048095621086,0.30573102822656667,2.510449972723787e+25,3.250162435578687e+25,2.1523142590843116e-15,0.0,0.0,0.0,0.0,7.473109013595636e-23,1.3119729485421652e-22,2.310445928785129e-19
3.22e+22,3.880778042741368e-05,0.9999611699208544,1.2521767466505475e-08,1.145327763020458e-09,8.631622990022886e-09,2188.799305378694,0.014471131171888045,0.28309317291090424,1.0415695238883584e+24,3.2712745721493563e+25,1.949815801726414e-15,0.0,0.0,0.0,0.0,4.256528987924759e-23,5.758574871546143e-23,7.856220256811704e-20
3.22e+22,1.2117056109038991e-05,0.999987880854275,1.3582941066575548e-09,1.423251795098108e-10,5.889967682207613e-10,1911.772387506602,0.391401432029231,0.331128696845326,2.805333591569702e+25,3.212176873537845e+25,2.399995614429752e-15,0.0,0.0,0.0,0.0,2.543452999744056e-22,4.969657272030143e-22,6.664390413959978e-19
3.22e+22,4.920898818110245e-06,0.9999950783359354,3.1827490320568856e-10,2.1304302050722827e-11,4.256673536548152e-10,2756.733289165026,8.444948859484269,1.3639795048878978,1.0842393056257792e+26,1.6038189967887374e+25,1.758116391483084e-14,0.0,0.0,0.0,0.0,7.536144989670959e-16,9.256206172166616e-16,2.327863044144708e-14
3.22e+22,2.667284503523308e-06,0.9999973326194455,5.848369317551472e-11,6.3659354981481495e-12,3.120138316555989e-11,1987.5310404362426,5.894795807355763,1.1272144859262112,1.0361476684052485e+26,1.8140847022426318e+25,1.3581755353655179e-14,0.0,0.0,0.0,0.0,2.2443046491701996e-16,2.893321139567992e-16,9.898021949210802e-15
3.22e+22,3.802350536022064e-05,0.9999619534616353,1.120024454579134e-08,9.269664244117484e-10,1.090579356487171e-08,2458.7721318742947,1.0783030309670003e-12,0.3178394421248609,66820347210648.49,3.233587352817158e+25,2.267982205264932e-15,0.0,0.0,0.0,0.0,1.3804848240331919e-22,2.579941266406777e-22,3.9488969320686563e-19
3.22e+22,2.740829101083829e-05,0.9999725798109627,6.029293034759589e-09,5.136467737947729e-10,5.3550867172026545e-09,2369.6203424659448,0.05837560440670015,0.30831032675035186,3.97600107362613e+24,3.2468835225459154e+25,2.176599934564113e-15,0.0,0.0,0.0,0.0,8.90892315483646e-23,1.5763504291059373e-22,2.6219316072337526e-19
3.22e+22,1.6507457627901312e-05,0.9999834886992472,2.4390195418922515e-09,2.5030718789025437e-10,1.153797961141943e-09,1956.9196766682805,0.10739533483879878,0.26458126737067084,9.654465188193726e+24,3.276040055457443e+25,1.7991326767454707e-15,0.0,0.0,0.0,0.0,3.322581059178573e-23,3.9089297564396947e-23,2.8406886946886026e-20
3.22e+22,4.482991765009452e-05,0.9999551381168691,1.1870586835660267e-08,8.562679519160209e-10,1.9238626146998807e-08,3142.4270862195212,0.49396546350594517,0.4505553036818267,1.8986738338381284e+25,2.9477115076668455e+25,3.765559166441694e-15,0.0,0.0,0.0,0.0,4.1560942222758825e-20,7.07263258703968e-20,2.1447441491022417e-17
3.22e+22,4.353960666394644e-06,0.999995645316094,3.453375021855968e-10,2.3732513083984496e-11,3.5416967970291183e-10,2428.239349070489,5.81999380748952,1.1238203838263219,9.85470284214538e+25,1.8223700601530743e+25,1.3551354627395964e-14,0.0,0.0,0.0,0.0,2.4627422983374987e-16,3.1423675330905426e-16,1.0213925079768763e-14
3.22e+22,2.9967709069185488e-06,0.9999970031090453,7.570701359222164e-11,8.430429332950382e-12,3.5910351816529775e-11,1934.061659490997,4.611526112894969,0.991521625200013,9.631462736240528e+25,1.9684590661679923e+25,1.145399201190613e-14,0.0,0.0,0.0,0.0,9.980718511239196e-17,1.3197710642745064e-16,5.43080395184495e-15
3.22e+22,8.521771660841515e-06,0.9999914773433736,6.866795549762044e-10,8.788414609312184e-11,1.1040195376815248e-10,1647.2127234017419,7.223457711205099e-13,0.21292300055378185,91503892283783.64,3.193804033928957e+25,1.4683933073358345e-15,0.0,0.0,0.0,0.0,2.6203960035136767e-23,2.8975539917249684e-23,1.0352351413080715e-21
3.22e+22,3.0301751318021913e-05,0.9999696844184999,7.713496506484415e-09,7.056476990884944e-10,5.4110379852218444e-09,2186.01412121901,0.01487604322529214,0.28274460381980865,1.1151896562342524e+24,3.271480398506796e+25,1.9468473204079955e-15,0.0,0.0,0.0,0.0,4.1974685966087585e-23,5.667215306085758e-23,7.715420977644825e-20
3.22e+22,3.5732537987878336e-05,0.999964247065862,1.0027094094981144e-08,8.343665159696011e-10,9.534689412743784e-09,2434.452832447881,1.067617051628446e-12,0.3146947949088854,67721694129167.37,3.238183209816386e+25,2.23750662953803e-15,0.0,0.0,0.0,0.0,1.1888431872513488e-22,2.1887455586914282e-22,3.4586798093016637e-19
3.22e+22,3.878759435399833e-06,0.9999961210395053,1.2666564802518313e-10,1.4001075047002965e-11,6.039261331237262e-11,1941.5944470054928,5.3256952940419415,1.0578845469035567,9.903526126501341e+25,1.8923372292250258e+25,1.2495191707110669e-14,0.0,0.0,0.0,0.0,1.623895706817078e-16,2.1054790512993505e-16,7.609036744938634e-15
3.22e+22,1.6842823533487104e-05,0.999983153613374,2.7342704024069616e-09,3.3417264807909845e-10,4.946494315595834e-10,1674.7710916417525,0.0023610068441021538,0.2164994848866663,2.687544537914295e+23,3.205663980600591e+25,1.486282168712402e-15,0.0,0.0,0.0,0.0,2.881785235693467e-23,3.18085139644322e-23,1.3120324916760712e-21
3.22e+22,3.064466839943545e-06,0.9999969354228617,8.284812059711194e-11,1.1144832450229153e-11,1.630541837651256e-11,1677.7161738455595,6.153319391606042,1.1343603147982952,1.0589411131326332e+26,1.8075731931116805e+25,1.3700647377634051e-14,0.0,0.0,0.0,0.0,2.379507830051604e-16,3.0580487367985786e-16,1.0268247119644585e-14
3.22e+22,4.626758573269119e-05,0.999953699884549,1.7162286267511107e-08,1.4978211262789387e-09,1.3869611081897245e-08,2305.3902359830727,1.0184214177907767e-12,0.2980170815272838,66599073059909.766,3.258930892121649e+25,2.081267743834656e-15,0.0,0.0,0.0,0.0,6.149590686484778e-23,9.834096519883993e-23,1.6400276184086347e-19
3.22e+22,2.0196853423159928e-05,0.9999797980005636,3.864613264604662e-09,4.5792831769262533e-10,8.234717588046558e-10,1718.4924244716408,7.550880906182692e-13,0.222142410682894,81425930314417.69,3.2221301723986737e+25,1.5161859601914e-15,0.0,0.0,0.0,0.0,2.968379905321028e-23,3.2766804418930006e-23,1.8752995426071207e-21
3.22e+22,6.716063370936994e-06,0.9999932830123438,4.92841302599084e-10,4.127516313732294e-11,3.9016885293778215e-10,2211.7544851332027,1.1979723107977254,0.5257074543547788,5.274793135758265e+25,2.7692411754744787e+25,4.730929085484422e-15,0.0,0.0,0.0,0.0,3.004274241997509e-19,4.800919852405387e-19,8.589698732835679e-17
3.22e+22,2.323136834692145e-05,0.9999767610390894,4.869024396689859e-09,4.997264524027981e-10,2.2238128659131837e-09,1943.7566137420447,0.0028913756140626083,0.2512707122638202,2.6282939226748633e+23,3.2703616922322588e+25,1.70028607335314e-15,0.0,0.0,0.0,0.0,3.2293207037204054e-23,3.634065078005807e-23,1.2719394684093497e-20
3.22e+22,1.583517535410746e-05,0.9999841592192794,2.494522125287495e-09,1.815948423054891e-10,2.9292493577992405e-09,2619.245973148929,4.631717472252096,0.9723699301311859,8.149289010163564e+25,1.998223333336879e+25,1.1181500958272192e-14,0.0,0.0,0.0,0.0,1.0807855977843547e-16,1.4045955004928911e-16,5.344648103832552e-15
3.22e+22,3.7564792286471107e-06,0.9999962433323686,1.1853560916320028e-10,1.3130048926009326e-11,5.6737050581484e-11,1941.8091291735,5.741402310159737,1.0997805164461516,1.0146993089137325e+26,1.8461180247346424e+25,1.3158011551766374e-14,0.0,0.0,0.0,0.0,2.068439262358995e-16,2.6615667349845077e-16,9.105229723580852e-15
3.22e+22,2.8818951019682834e-06,0.9999971179932937,6.79776356146579e-11,7.414349080654302e-12,3.621253793788573e-11,1988.420575240785,6.238420159755757,1.1572945438758302,1.0494246833602874e+26,1.783997309621824e+25,1.406958252381103e-14,0.0,0.0,0.0,0.0,2.6814503565036e-16,3.4326579550908805e-16,1.1216384909566746e-14
3.22e+22,3.5884130253617626e-06,0.9999964114123522,1.0682785424552363e-10,1.1559443662061328e-11,5.623512375555315e-11,1986.2315403149366,5.840405321872002,1.112683462824739,1.0199181803242115e+26,1.8320893963541124e+25,1.3362598019838866e-14,0.0,0.0,0.0,0.0,2.2085910305124347e-16,2.8370878998371564e-16,9.577617859313409e-15
3.22e+22,4.3304785036712905e-06,0.9999956692999241,1.689438416360224e-10,2.231601790329474e-11,3.031226080998154e-11,1665.1360939110978,3.6104159804911196,0.8556610085086404,8.865564558352972e+25,2.1517633513085204e+25,9.399950613553592e-15,0.0,0.0,0.0,0.0,3.577978901433798e-17,4.8770946922632294e-17,2.5349491303164212e-15
3.22e+22,8.131816467929502e-06,0.9999918666310521,8.423956772053341e-10,6.807124001170417e-11,6.420129294473061e-10,2200.6165108519594,3.4181706166601047,0.8386045594415167,7.937623837061856e+25,2.1788108133082396e+25,9.15120944982165e-15,0.0,0.0,0.0,0.0,3.37317529598251e-17,4.5738117232560985e-17,2.3436841373932915e-15
3.22e+22,3.746351625727746e-05,0.999962511868246,9.663200407322075e-09,6.951598497146824e-10,1.4257136501652919e-08,2978.3897765704655,4.2191463926634825,0.9209352801377199,7.068308518028244e+25,2.064798639010464e+25,1.0394656842113121e-14,0.0,0.0,0.0,0.0,7.546153225490456e-17,9.90102595565041e-17,4.06839106208968e-15
3.22e+22,1.89731892299586e-05,0.9999810200978383,2.454745266661095e-09,1.7303943749059625e-10,4.085146876555323e-09,3134.969721583298,2.8337500519458283,0.7930060293345218,6.253956068937476e+25,2.2500631198795013e+25,8.480803963684185e-15,0.0,0.0,0.0,0.0,2.2747163135603766e-17,3.109923631781277e-17,1.7241390738400467e-15
3.22e+22,3.4460142222903104e-05,0.9999655205901617,9.028618473795e-09,7.28462313184023e-10,9.510534717815479e-09,2537.9880127813667,0.005163682875659273,0.328089718388803,3.1205032096550823e+23,3.2173271460311008e+25,2.3694042610565224e-15,0.0,0.0,0.0,0.0,2.2893638325289777e-22,4.418318801999381e-22,5.983471357667712e-19
3.22e+22,3.00170406679205e-05,0.999969967308223,7.133746751149754e-09,5.576125112133617e-10,7.959749915121826e-09,2587.248469182605,2.6670085743442002,0.7295498552396168,6.077939297582242e+25,2.3558809620993663e+25,7.558695661665496e-15,0.0,0.0,0.0,0.0,1.0995752792396746e-17,1.539770683940197e-17,1.0241456159377465e-15
3.22e+22,3.28455899264218e-06,0.9999967153113021,9.785320803066925e-11,1.290624866086295e-11,1.8945959928156524e-11,1679.1251517253286,3.19188584579972,0.8125566807429232,8.705403876359579e+25,2.215823778300114e+25,8.759845547943479e-15,0.0,0.0,0.0,0.0,2.227107150946583e-17,3.097091262611521e-17,1.8416689026978325e-15
3.22e+22,6.004671239752688e-05,0.9999398961814407,2.163230452151706e-08,1.5713314270104954e-09,3.390252582312328e-08,3088.420959046376,0.0017785133426750825,0.39923804666328716,7.586969117352268e+22,3.0699311237223125e+25,3.1462047727867273e-15,0.0,0.0,0.0,0.0,6.5466646732876206e-21,1.1898954222710631e-20,6.151260995818217e-18
3.22e+22,3.3415771692342313e-06,0.9999966582738402,9.366379177873151e-11,1.0436969745787557e-11,4.488977116572946e-11,1940.4763556990847,6.140785971985596,1.141474838862164,1.0408295143644019e+26,1.8014648623504447e+25,1.3821437751856188e-14,0.0,0.0,0.0,0.0,2.543084042614712e-16,3.254975734713396e-16,1.0681244574599982e-14
3.22e+22,2.9810651604447113e-06,0.9999970188147758,7.218698493508055e-11,7.765411908779096e-12,4.0111406151673836e-11,2010.214287958366,5.867651532816254,1.122180456613116,1.028921914610181e+26,1.820504112862579e+25,1.3506773799223086e-14,0.0,0.0,0.0,0.0,2.2421831089191536e-16,2.885757344037396e-16,9.804989463306524e-15
