n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,1.5990901083743328e-05,0.9999840052873343,2.299145602844538e-09,2.2440657273555313e-10,1.2880297128044989e-09,2034.9537512454733,0.6869297785128248,0.2917650433912119,1.274395171358454e+21,3.2649139882409976e+25,2.0251602705227824e-15,0.0,0.0,0.0,0.0,4.885782544523195e-23,7.356397647521272e-23,1.209198815452737e-19
3.22e+22,3.0169384731664555e-05,0.9999698161634568,7.382863073780212e-09,6.298625439336906e-10,6.439085917244762e-09,2353.8554004816297,0.0023899242549586626,0.29131056450639004,6.653821546718902e+17,3.2652940213307658e+25,2.0211665351158398e-15,0.0,0.0,0.0,0.0,5.022518159226133e-23,7.472918770115792e-23,1.1890887248122257e-19
3.22e+22,1.2460138536573356e-05,0.9999875378852988,1.5064847985705848e-09,1.84475273103685e-10,2.8520468095915104e-10,1678.4461592166947,0.02960717668406559,0.29086111634919365,-4.26791223554986e+19,3.2656895875938545e+25,2.0171593763970478e-15,0.0,0.0,0.0,0.0,4.6430428717241e-23,6.935278025883161e-23,1.1506234864879854e-19
3.22e+22,3.082836813542492e-05,0.9999691564606047,7.468425402427713e-09,6.233132928989205e-10,7.079520999033779e-09,2430.289492302869,0.010511703228540028,0.29136178956770664,5.157884268616198e+18,3.265249490996992e+25,2.0216213386642294e-15,0.0,0.0,0.0,0.0,5.0385077242461093e-23,7.50095411608812e-23,1.1927357911769633e-19
3.22e+22,3.4120829106837024e-05,0.9999658625598585,1.0075748745990026e-08,9.78656758162754e-10,5.556629081021121e-09,2052.254726810246,0.002169229009090626,0.29110916572421397,-1.1563264833058854e+18,3.265468288060884e+25,2.0193795469578303e-15,0.0,0.0,0.0,0.0,5.001489057223231e-23,7.408655804322215e-23,1.17495258610928e-19
3.22e+22,5.684963394846073e-05,0.999943098201585,2.0849921205523634e-08,1.5463782694490439e-09,2.9768167059329866e-08,2934.0675868344397,1.2867799774858778e-12,0.29169877611810974,2408939825.55677,3.2649575136214624e+25,2.0246082684716667e-15,0.0,0.0,0.0,0.0,5.184714173915507e-23,7.716399401127188e-23,1.2145493849370492e-19
3.22e+22,9.921556466381245e-06,0.9999900770777292,9.271845722523175e-10,1.015235632689309e-10,3.3709638838316295e-10,1844.8224758361039,0.3065048095621086,0.2911051579318291,-1.5484264255076693e+20,3.2654840948857704e+25,2.0193129319070775e-15,0.0,0.0,0.0,0.0,4.5911672883048816e-23,6.916802247551394e-23,1.1652103969516196e-19
3.22e+22,3.880778042741368e-05,0.9999611699208544,1.2521767466505475e-08,1.145327763020458e-09,8.631622990022886e-09,2188.799305378694,0.014471131171888045,0.29120060737942716,-2.4282664221721124e+18,3.265389300211572e+25,2.0201907389582087e-15,0.0,0.0,0.0,0.0,5.041153803192317e-23,7.470182082635292e-23,1.1813982816642724e-19
3.22e+22,1.2117056109038991e-05,0.999987880854275,1.3582941066575548e-09,1.423251795098108e-10,5.889967682207613e-10,1911.772387506602,0.391401432029231,0.29123388552975155,-1.5205923600947997e+19,3.265371592340383e+25,2.020458212549167e-15,0.0,0.0,0.0,0.0,4.706119527924634e-23,7.074043856892303e-23,1.1755712933329845e-19
3.22e+22,4.920898818110245e-06,0.9999950783359354,3.1827490320568856e-10,2.1304302050722827e-11,4.256673536548152e-10,2756.733289165026,8.444948859484269,0.3831510163470061,1.5402895023502602e+24,3.107557537565582e+25,2.9533513778102834e-15,0.0,0.0,0.0,0.0,1.2937632038603579e-21,2.599335980444159e-21,2.7085889917220253e-18
