n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,0.00013618464302468119,0.9998636027722093,7.130117414475734e-08,9.156080599113986e-09,1.321275112181744e-07,3742.236144751299,2.632165224792739,0.5640117110950069,6.186220583698468e+21,2.682986952089452e+25,5.243557429374315e-15,8.602723920920266e-27,2.3081174132839685e-26,1.71772083097271e-27,1.333532629769572e-26,7.781636234874682e-19,1.1922154842220886e-18,1.590161734835477e-16
3.22e+22,0.00026181275080115453,0.9997379719588474,7.168739364807953e-08,1.7273708301551547e-08,1.2632924957630713e-07,4827.442499595417,2.1175044343222697e-12,0.5619849109518041,1264245645.1063669,2.6874821493213114e+25,5.216211172638967e-15,1.4178385900600167e-26,3.867005466916025e-26,2.9221033119798285e-27,2.2950768881866274e-26,7.484611091662356e-19,1.1479862561347563e-18,1.546007181302463e-16
3.22e+22,0.00022575842520640893,0.9997740662734937,5.8164063413302667e-08,1.3753533424249245e-08,1.0338370297644792e-07,4760.321688585715,0.003272601075083473,0.5618624401048582,1.050659192809951e+18,2.6877533490316896e+25,5.214558400534185e-15,1.2710313970168448e-26,3.454090353914989e-26,2.6009778520369352e-27,2.0374462837754554e-26,7.465432300091645e-19,1.1451492565312604e-18,1.5432724868160165e-16
3.22e+22,0.00013077703985945222,0.9998690619511948,5.338046075342866e-08,8.49501250653493e-09,9.913347216016317e-08,3963.015989693716,1.7381162744568826e-12,0.5604072368868593,-898816839.0752834,2.690974220120973e+25,5.1949205191392134e-15,8.329600048578117e-27,2.233426051527059e-26,1.6609832058714308e-27,1.2885140798496404e-26,7.228861245728767e-19,1.1102946085512478e-18,1.510387146322515e-16
3.22e+22,0.00019476835490292606,0.9998051764414306,1.9712063021638974e-08,5.263761388295313e-09,3.022784193384953e-08,5451.588808526683,4.18332854421364,0.5727815265761792,3.3154138587524393e+22,2.6637274439575736e+25,5.36231298487668e-15,1.1349677813122407e-26,3.067778386188499e-26,2.2999252812157255e-27,1.7976496537693428e-26,9.336406484335273e-19,1.4208613110448033e-18,1.8014570291361877e-16
3.22e+22,0.00025442597005449107,0.9997453806550858,6.4563896464213e-08,1.57043250976176e-08,1.1310663828308788e-07,4864.850203391788,2.133885359874119e-12,0.5620535358152814,1377279867.3667834,2.6873304040447733e+25,5.21713766010941e-15,1.388911891664674e-26,3.7853992878844124e-26,2.8584548653945273e-27,2.243908516705929e-26,7.495900274536712e-19,1.1496490049094612e-18,1.5475709752229558e-16
3.22e+22,0.0001279333326420224,0.999871903169638,5.4353708102311486e-08,8.228307128999167e-09,1.0091570476051128e-07,3904.188803391279,1.712325557495249e-12,0.5603000655753405,-1027223329.323976,2.691211489940505e+25,5.193474570618644e-15,8.180206488590658e-27,2.1922451572927884e-26,1.6296184511609054e-27,1.2637599934122202e-26,7.211269833366795e-19,1.1077065384106141e-18,1.507962843307725e-16
3.22e+22,0.00024675141413088315,0.9997530814957222,5.6065850308558974e-08,1.3847680007039012e-08,9.717661672314938e-08,4929.224143306216,0.052665908438383806,0.5621730399822743,2.2201089959797404e+19,2.687066156796055e+25,5.218751091703216e-15,1.3588385097800732e-26,3.7007547958497685e-26,2.792625059347706e-27,2.1912145012362623e-26,7.515522720468217e-19,1.1525397986152676e-18,1.5502930801422073e-16
3.22e+22,7.548242225970749e-05,0.9999244371728759,2.752516386099479e-08,2.1051450391893694e-09,5.0774555263911223e-08,3438.1474953546203,0.021661617801417923,0.5594535737273744,-2.6125535305909e+19,2.6930826481784442e+25,5.182049961056362e-15,5.3189535605244486e-27,1.4065568093949735e-26,1.033806751167813e-27,7.953649669769221e-27,7.063612149573773e-19,1.0861002809384422e-18,1.488344331525368e-16
3.22e+22,9.928407079927548e-05,0.9999006447005311,2.347869399049003e-08,4.376439684541209e-09,4.33735359504091e-08,4191.863640090312,6.577708595971423,0.5863405981036339,1.2556195330644385e+23,2.6343004581957433e+25,5.54682208617451e-15,6.663529984476577e-27,1.7607909925461374e-26,1.2959526948096521e-27,1.001399107307939e-26,1.2083916071483738e-18,1.8234138709294934e-18,2.160528412746951e-16
3.22e+22,0.00017104570154989846,0.99982880058147,5.050477771406829e-08,1.0686048403965007e-08,9.252615403102239e-08,4445.938854765452,0.09427786705624211,0.5612930761638358,9.631631358713063e+18,2.6890134463924037e+25,5.206874042049863e-15,1.0287216807445159e-26,2.7766442463750397e-26,2.077482507840018e-27,1.6192969632385583e-26,7.373621655439865e-19,1.1316080118187262e-18,1.53042616151618e-16
3.22e+22,9.54556836170488e-05,0.9999044370792269,3.601413718067635e-08,4.4960795208680685e-09,6.672693923114367e-08,3720.4994794384247,0.04350619001985906,0.5599674607311003,-3.3359394026736587e+19,2.691946707668221e+25,5.188985371293532e-15,6.4616957005568525e-27,1.7187731358309252e-26,1.269413894786301e-27,9.798052213106632e-27,7.153545444789958e-19,1.0992552993914987e-18,1.5002649300554574e-16
3.22e+22,8.219873006140102e-05,0.9999177042170458,3.3458603091765906e-08,2.432557320234389e-09,6.11617324288375e-08,3398.4859633391816,1.4904740523878197e-12,0.5593810419245517,-2089672763.350085,2.6932441817792833e+25,5.181073133496779e-15,5.715710264535316e-27,1.5148080348774962e-26,1.1153358439648387e-27,8.589847815878714e-27,7.053830578300887e-19,1.0846354349882108e-18,1.4868318497471772e-16
3.22e+22,9.022439931727926e-05,0.9999096904232709,2.8400914358581346e-08,4.086559550336235e-09,5.268993790822754e-08,3852.2960105518814,0.6529023765040397,0.5604674385608052,-3.213977463629632e+20,2.6908376191508117e+25,5.1957272228074134e-15,6.168590161822131e-27,1.6382140756313768e-26,1.2083736026270337e-27,9.31999022069714e-27,7.231202468420671e-19,1.110731813371419e-18,1.5112999105484656e-16
3.22e+22,8.385295818254487e-05,0.9999160467113744,3.4542400040656616e-08,2.562543763697823e-09,6.322549935833016e-08,3409.1315325488517,1.4951005322816674e-12,0.5594003420210399,-2064766166.5032845,2.693201636276915e+25,5.181333786116283e-15,5.805814423096569e-27,1.539498729947125e-26,1.1340135473809561e-27,8.736343543343686e-27,7.05751964432058e-19,1.0851712887761179e-18,1.487297102149737e-16
3.22e+22,0.0002954537978208913,0.9997043558908679,6.485611576389864e-08,1.6608185630570754e-08,1.0884700969605434e-07,5105.2273512464335,2.239367480005873e-12,0.5624937264353338,2067883643.3491669,2.6863565842298963e+25,5.223080091204738e-15,1.5487553956190753e-26,4.2360307081498004e-26,3.2099091062959316e-27,2.5263491861913843e-26,7.5666413881077225e-19,1.1600920170802323e-18,1.5575171284528452e-16
3.22e+22,0.00010626924987980941,0.9998936106063293,4.007919961236842e-08,5.7011619724778874e-09,7.436342941848283e-08,3838.3698364926627,0.027197224646988115,0.5601811243348446,-1.6090439965081113e+19,2.691474175636858e+25,5.191868790208065e-15,7.047864404719604e-27,1.879850803258137e-26,1.3916555966232828e-27,1.0760018774894642e-26,7.190092241928454e-19,1.1046123251180737e-18,1.5051783359159629e-16
3.22e+22,0.0003171680761222208,0.9996824787301337,1.1694683994717876e-07,2.7536505143705103e-08,2.087103988137975e-07,4743.078055242579,1.2934813114833366,0.5627083194156826,1.5293689338739402e+21,2.6858798775341454e+25,5.225973983416713e-15,1.6302332563977544e-26,4.466508197854847e-26,3.390244429734792e-27,2.671468689384177e-26,7.596033748375916e-19,1.164498133677505e-18,1.5620730788106665e-16
3.22e+22,0.00013331862287888028,0.9998665238774391,5.207691847286441e-08,8.678944531335544e-09,9.67438189441807e-08,4022.835382301772,1.764390906672115e-12,0.5605162552175496,-765444296.5225406,2.6907328659385822e+25,5.196391426409361e-15,8.457528969564693e-27,2.268751852440694e-26,1.6879420095582574e-27,1.309862894012065e-26,7.24672323709575e-19,1.1129231167015272e-18,1.512852362081567e-16
3.22e+22,0.00022871274286857007,0.999771198642104,3.108056809918967e-08,8.13831632741565e-09,4.939614319423682e-08,5324.834182628131,7.017198741619644,0.589094570754985,1.2916842212201829e+23,2.628443630745602e+25,5.58453503566655e-15,1.277884928486488e-26,3.4543624555056096e-26,2.5938533927456568e-27,2.0344924940556435e-26,1.2820492924548064e-18,1.929772010998155e-18,2.2463946685043313e-16
3.22e+22,0.00034420576465981966,0.9996556197424246,6.184192742305347e-08,1.654437059401345e-08,9.610661763454412e-08,5424.661975406415,0.03255472931854337,0.5630800877941883,1.6925776152357626e+19,2.6850600660083603e+25,5.230997661973527e-15,1.7264565987677737e-26,4.738683101246229e-26,3.603413328842903e-27,2.843021607417723e-26,7.661347857784403e-19,1.174072631346804e-18,1.570820885213715e-16
3.22e+22,0.00011155864429021886,0.9998883181092446,4.095500428195932e-08,6.25297828938035e-09,7.603848256234754e-08,3914.172306417674,0.06124742540175395,0.5603208963452817,-3.043934179476317e+19,2.6911648896072336e+25,5.193754813180379e-15,7.335542097732436e-27,1.9589245911051285e-26,1.4516898281250535e-27,1.1232505680452355e-26,7.213490172222829e-19,1.1080485881135562e-18,1.5083650441856525e-16
3.22e+22,0.0003707309513993385,0.9996290806857221,6.736919008124399e-08,1.8096228530960904e-08,1.0289745992722671e-07,5487.343661647979,4.009460757751509,0.5714445499577469,2.82554322420525e+22,2.6666544854568495e+25,5.34418163282011e-15,1.815836597581758e-26,4.988851692437357e-26,3.798740090017058e-27,3.0019168196849106e-26,9.088374702703615e-19,1.3844660619385397e-18,1.7683340381633246e-16
3.22e+22,0.00010125224389023144,0.9998986179442226,4.385966234880154e-08,4.79043417916832e-09,8.116179070737621e-08,3622.9954401106947,1.5889881842570481e-12,0.5597887141336588,-1632717887.7413356,2.69234293488365e+25,5.1865747804115615e-15,6.779111355254152e-27,1.8061677278527528e-26,1.3358013447243338e-27,1.0319881281695554e-26,7.125128017944465e-19,1.0950641295338506e-18,1.4962816168111445e-16
3.22e+22,9.885441114844229e-05,0.9999010223536292,4.1631314482636466e-08,4.573572891336752e-09,7.703033504417213e-08,3626.67628528182,1.5905754034782416e-12,0.559795481210879,-1632879445.2913134,2.692327788933646e+25,5.186665798146113e-15,6.64518021876073e-27,1.769317161204877e-26,1.3078089377848817e-27,1.0099691753513393e-26,7.125843762044689e-19,1.0951744001918354e-18,1.4964116128207138e-16
3.22e+22,0.00032788536821629023,0.9996719450118903,5.964638466799569e-08,1.5854570904208463e-08,9.41189378759804e-08,5366.821761316969,0.5193373117335072,0.5631142214226089,4.4769889481083335e+20,2.6849844817203107e+25,5.2314584154065335e-15,1.669873852462057e-26,4.5782654402604175e-26,3.477580705787392e-27,2.7417924020207797e-26,7.666583601846804e-19,1.1748490934226452e-18,1.571578909817198e-16
3.22e+22,0.0001515866356755456,0.9998481283887493,9.618792455282872e-08,1.0734556142492184e-08,1.780530944663194e-07,3638.378790119031,0.7132702712160759,0.5601063370053324,-5.768229050331366e+20,2.6916397394246565e+25,5.190859800479705e-15,9.356940542500414e-27,2.5186392618707188e-26,1.8795446264772207e-27,1.46173619489277e-26,7.178137965667772e-19,1.1028469271319334e-18,1.503496325412397e-16
3.22e+22,0.0001492905177502987,0.9998505590317401,4.945714231301838e-08,9.52941871526482e-09,9.146394845329091e-08,4251.472632367998,0.024195609976301765,0.5609335104064552,-2.1448264340047565e+18,2.689809276517085e+25,5.202021719046622e-15,9.24540289679849e-27,2.4870883184178724e-26,1.855115690997371e-27,1.4424920190919657e-26,7.31508781710622e-19,1.122985343364072e-18,1.522297005187499e-16
3.22e+22,0.0002190388192654851,0.9997807308507889,7.571716763848467e-08,1.646882277539819e-08,1.3814395505286856e-07,4512.472923250782,1.9793420200318893e-12,0.5614088971466764,426055339.2340637,2.688756963799138e+25,5.2084368863478324e-15,1.2417481684166323e-26,3.372235744966668e-26,2.537631967267196e-27,1.9867167222955768e-26,7.391997724663559e-19,1.1343215901500583e-18,1.5330199971168865e-16
