n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,2.91323813945468e-05,0.9999708543977723,4.476018898414619e-09,4.7232292122961e-10,8.272491345349164e-09,3573.117698728673,6.720198040853346,1.1923742729807567,8.580950516913074e+25,1.7612199770090003e+25,1.471569166788828e-14,1.24694821976694e-22,1.342654115723405e-22,3.4389696957685873e-25,1.3461385114342949e-27,4.092471787797934e-16,5.083918413200206e-16,1.4136687950604802e-14
3.22e+22,0.00015557039646747824,0.9998442828333968,4.820714318843581e-08,9.704148407976461e-09,8.88588442649457e-08,4336.523484019445,0.18163881492387748,0.5632223269939545,4.37737967924841e+24,2.684741897983224e+25,5.232912352783787e-15,9.481117309480766e-27,2.5522617441099386e-26,1.90512491207902e-27,1.4824726791431176e-26,7.674403352923097e-19,1.176137008296367e-18,1.5734967478501829e-16
3.22e+22,0.00021054187019924297,0.9997892749363244,6.041659779006139e-08,1.3688826392890083e-08,1.0908805214345664e-07,4624.092756070129,2.0281856237267925e-12,0.5975768918213141,43777401356951.56,2.6104175058049257e+25,5.7007868777730495e-15,1.1964419480891476e-26,3.2132553807606215e-26,2.4018059467162845e-27,1.8804694253149288e-26,1.5065916059708673e-18,2.2548308291147036e-18,2.51176303436676e-16
3.22e+22,8.207783608876034e-05,0.9999178340900101,2.9849120819040815e-08,3.018255452881503e-09,5.5206524724375284e-08,3575.474806712115,0.10486062948115615,0.4638555864518187,3.5174396417390066e+24,2.915701381940626e+25,3.932076251278669e-15,5.540271744103342e-27,1.473532220298509e-26,1.0874988689686866e-27,8.364990283836161e-27,6.319504135404206e-20,1.0589771631432102e-19,2.845886636609999e-17
3.22e+22,6.967576314118764e-05,0.9999302896392708,1.1414000980471583e-08,2.1276158923722178e-09,2.1055970979078853e-08,4172.410520587252,2.9451795022776777,0.839859859452677,5.040006793439201e+25,2.1785929969444216e+25,9.17429897262926e-15,6.109950509003216e-25,6.510934356804388e-25,2.2732915917757074e-27,5.026673965872974e-27,3.7618307730978046e-17,5.04581956601408e-17,2.4470790313173686e-15
3.22e+22,0.00014760574239568435,0.9998522534818669,4.626031550252935e-08,9.076660999699732e-09,8.543876097171079e-08,4286.326672393656,0.27132422130007244,0.5602383930755964,6.62870501459661e+24,2.6913513302750167e+25,5.192648009776506e-15,9.201747023108343e-27,2.4747807904509371e-26,1.8454919359466e-27,1.4346637621961936e-26,7.209697520286027e-19,1.1073647317391738e-18,1.5070534292218592e-16
3.22e+22,0.00013050592347083753,0.9998694656869175,1.005458907582716e-08,2.6619728746567847e-09,1.5673049630329335e-08,5381.418261012239,8.480980991781399,1.3568640217765449,7.966514286635815e+25,1.6197293595255557e+25,1.7549939566732865e-14,1.7873402964430983e-21,2.359268484040955e-21,2.389270458255671e-23,2.6589605294457437e-24,8.504646272523009e-16,1.0306065982672546e-15,2.4300784252690852e-14
3.22e+22,0.00030027753234954823,0.9996994991535121,7.541914294914843e-08,1.889844593955046e-08,1.2899654959592445e-07,5006.111020876614,3.5890933308959494,0.9324382775863473,4.557925188032988e+25,2.050140895510034e+25,1.057201886930083e-14,7.705383846987805e-24,9.451937278619294e-24,7.026815757258664e-26,1.9030710234161132e-26,8.43833396594129e-17,1.101360836228883e-16,4.3796005931192565e-15
3.22e+22,0.00025547460776823873,0.9997444002935594,4.316691786933313e-08,1.1217956910888e-08,7.071379754136325e-08,5210.002048931697,1.3911565467470564,0.7477289109356111,2.278539413603135e+25,2.3248633527779248e+25,7.821752952971002e-15,8.926368311403016e-26,1.1734059402937516e-25,2.6858508111780874e-27,1.8452088800574095e-26,1.411279206175118e-17,1.9554873237789134e-17,1.2105994456039049e-15
3.22e+22,0.00010006288914870354,0.9998998100097476,4.294912731719451e-08,4.6719786119774845e-09,7.947999771905063e-08,3620.3953948670214,1.5878534544667587e-12,0.46798901119608477,51081375313015.81,2.905769652226945e+25,3.984256236988822e-15,6.562201643598076e-27,1.7534322500566913e-26,1.2991349572453232e-27,1.0020147651035009e-26,7.157672728773629e-20,1.1940233378927777e-19,3.0969623291653314e-17
3.22e+22,5.3408774625191595e-05,0.9999465505273303,1.3999515174295375e-08,1.125687642796966e-09,2.557284147763334e-08,3432.2496813508956,0.8359955021943685,0.5254096842062836,2.5795920886145656e+25,2.770188249767392e+25,4.727585834274369e-15,3.9471403697835775e-27,1.0378017795078969e-26,7.588433024348707e-28,5.812529108795255e-27,3.291261059342022e-19,5.199963832191266e-19,8.798273338930688e-17
3.22e+22,0.00010468844021274305,0.9998951792395524,4.4520563193716476e-08,5.292475464850368e-09,8.25071961638796e-08,3685.1556524593366,1.6162255023224585e-12,0.4763567373820892,50516467044096.33,2.8857076720535995e+25,4.090487796984012e-15,6.822491676473827e-27,1.8247902771703378e-26,1.3531472782960813e-27,1.0445035128429687e-26,9.149254947960566e-20,1.5127718198959456e-19,3.6595887808216424e-17
3.22e+22,0.0003017480023011939,0.999698101677642,5.26261667753569e-08,1.3915200242168409e-08,8.377868977121234e-08,5329.1910631326555,0.9546880554010051,0.7255004569699276,1.5833265352566855e+25,2.363234075368329e+25,7.500949452382463e-15,5.287938445029373e-26,7.998597990631654e-26,2.923153908095851e-27,2.1759491125397026e-26,1.0728623998292733e-17,1.5004553371961707e-17,9.963349516940043e-16
3.22e+22,0.00019120232746070278,0.9998086573504774,4.6399167920686665e-08,1.0694555149268045e-08,8.322833895024516e-08,4679.290216526509,0.6574387437115478,0.6308894892216447,1.3505546589329628e+25,2.5415595832563443e+25,6.161372828845339e-15,1.1653712488700537e-26,2.9871181404436626e-26,2.1675582165889384e-27,1.6938769890113852e-26,2.7051409379239183e-18,3.966988406721687e-18,3.778085753065787e-16
3.22e+22,6.394341842025521e-05,0.9999359982051347,2.001805516979755e-08,1.5032033297889011e-09,3.6855186626912624e-08,3424.233591179686,0.411964416124886,0.468733155800983,1.4200032535362356e+25,2.9039807910606206e+25,3.9936655779318285e-15,4.5161355842256386e-27,1.1940115055767006e-26,8.769316943040366e-28,6.725755357711763e-27,7.305965911658813e-20,1.2180404329471715e-19,3.1425641113862633e-17
3.22e+22,9.50348892575513e-05,0.9999048514513762,3.839411492134362e-08,4.226675836457193e-09,7.103857535535932e-08,3628.387038410532,1.5913010603353476e-12,0.4690224982055102,51457794894591.34,2.9032883772404997e+25,3.997333816888795e-15,6.2812725319204894e-27,1.6763174730648848e-26,1.2407005420577562e-27,9.562742493702247e-27,7.381423406966575e-20,1.229979162929732e-19,3.1624244953025166e-17
3.22e+22,0.0001909122468963142,0.9998089207919596,5.494959984759723e-08,1.2112655889592071e-08,9.989888845237596e-08,4547.853170377353,0.006968969529633183,0.5877588189782965,1.553473050610434e+23,2.6313197745390924e+25,5.566296010026527e-15,1.1063105982134416e-26,2.976444489190205e-26,2.2251106529972693e-27,1.7386930593155627e-26,1.2522279336772017e-18,1.886318835505665e-18,2.2089003082045668e-16
3.22e+22,0.0003796192756107048,0.9996202022553783,6.468701015176216e-08,1.753267981394292e-08,9.624932094979837e-08,5575.596172538409,0.1480221375049012,0.7211360207971678,2.4048033463439924e+24,2.3709210938012197e+25,7.438225060687164e-15,5.1395854400834033e-26,8.29648873009483e-26,3.473271478328479e-27,2.6271367901893904e-26,1.0148968628981288e-17,1.422044927052347e-17,9.577730840693495e-16
