n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,2.91323813945468e-05,0.9999708543977723,4.476018898414619e-09,4.7232292122961e-10,8.272491345349164e-09,3573.117698728673,6.720198040853346,0.5903347276108852,3.897300832124349e+23,2.571559796160295e+25,5.538058766809199e-15,1.7857547813981455e-30,1.557132749523405e-30,4.172298863146612e-32,3.153675952669249e-31,6.27559041881952e-19,9.818627275576108e-19,1.4857635027485002e-16
3.22e+22,0.00015557039646747824,0.9998442828333968,4.820714318843581e-08,9.704148407976461e-09,8.88588442649457e-08,4336.523484019445,0.18163881492387748,0.561112254545494,1.43709345977016e+19,2.6893352329794187e+25,5.204361221383928e-15,9.567256828803482e-30,6.557659332641535e-30,2.1090779551719177e-32,1.5895311436186214e-31,7.319067604914169e-19,1.123724892079403e-18,1.524360230398959e-16
3.22e+22,0.00021054187019924297,0.9997892749363244,6.041659779006139e-08,1.3688826392890083e-08,1.0908805214345664e-07,4624.092756070129,2.0281856237267925e-12,0.5616077425147169,-115184551.66194527,2.6890415153559393e+25,5.21207172855435e-15,1.2637502884277988e-29,1.300592973021115e-31,-8.131992788515721e-31,-6.1556274523452135e-30,7.893678379784314e-19,1.204458209942905e-18,1.5755770551666653e-16
3.22e+22,8.207783608876034e-05,0.9999178340900101,2.9849120819040815e-08,3.018255452881503e-09,5.5206524724375284e-08,3575.474806712115,0.10486062948115615,0.5597255482855458,2.6629418571949875e+19,2.69050443476509e+25,5.183135185227501e-15,7.607944922083582e-30,1.5944593284807955e-29,1.0543882943599287e-30,7.97628579287487e-30,5.93021258299433e-19,9.268963501152045e-19,1.393480915587818e-16
3.22e+22,6.967576314118764e-05,0.9999302896392708,1.1414000980471583e-08,2.1276158923722178e-09,2.1055970979078853e-08,4172.410520587252,2.9451795022776777,0.5669830393330306,5.429651173821882e+22,2.6611713189692415e+25,5.269468239282685e-15,6.800084907502741e-30,4.796383388257051e-30,3.295133706351618e-32,2.4883283280529843e-31,7.087226311307828e-19,1.092219943410405e-18,1.514379253701591e-16
3.22e+22,0.00014760574239568435,0.9998522534818669,4.626031550252935e-08,9.076660999699732e-09,8.543876097171079e-08,4286.326672393656,0.27132422130007244,0.5610510122563407,5.344187184342321e+19,2.6892609371840632e+25,5.2032990948849755e-15,9.217801267982962e-30,7.451873316177219e-30,1.311569086209971e-31,9.918952178878218e-31,7.221999408422883e-19,1.1100544283823522e-18,1.5156017070058247e-16
3.22e+22,0.00013050592347083753,0.9998694656869175,1.005458907582716e-08,2.6619728746567847e-09,1.5673049630329335e-08,5381.418261012239,8.480980991781399,0.6105123512562242,7.253460178538483e+23,2.5142551663168246e+25,5.794310909079387e-15,7.250130783335999e-29,4.1604305797870564e-29,-9.562310551364684e-31,-7.253145135444569e-30,1.0415398484356282e-18,1.5677717267073135e-18,1.8935812296852505e-16
3.22e+22,0.00030027753234954823,0.9996994991535121,7.541914294914843e-08,1.889844593955046e-08,1.2899654959592445e-07,5006.111020876614,3.5890933308959494,0.5714489047371744,8.702880622253215e+22,2.647647754130349e+25,5.326435905301166e-15,1.9797321368194426e-29,-1.6861633134475932e-29,-2.982088180104234e-30,-2.2576994818248198e-29,8.8367071532446e-19,1.3382396318345243e-18,1.6746763378563193e-16
3.22e+22,0.00025547460776823873,0.9997444002935594,4.316691786933313e-08,1.1217956910888e-08,7.071379754136325e-08,5210.002048931697,1.3911565467470564,0.5640640180670877,6.098012811534652e+21,2.681378055135415e+25,5.244080753893031e-15,4.384427947359885e-29,1.2603448232254082e-29,-1.774160627464907e-30,-1.3437012937063603e-29,9.194668030982638e-19,1.3863009406305757e-18,1.688857940417354e-16
3.22e+22,0.00010006288914870354,0.9998998100097476,4.294912731719451e-08,4.6719786119774845e-09,7.947999771905063e-08,3620.3953948670214,1.5878534544667587e-12,0.5597980522630728,236917013.13128367,2.6904799082839758e+25,5.184280128321882e-15,1.0024497773693933e-29,2.1524126309002406e-29,1.4372350111698266e-30,1.0872697050386895e-29,6.003381579029172e-19,9.373302317008797e-19,1.4007315813063022e-16
