n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,7.661110340436647e-06,0.9999923380941255,6.365974117305305e-10,1.5893656034176107e-10,0.0,1009.7245849435926,0.06934151699039712,0.13007602037365615,7.209119708961859e+17,2.4431931255726666e+25,1.3484627710879273e-15,0.0,0.0,0.0,0.0,1.0966580209389072e-26,3.2500493090681166e-26,6.489949589739887e-24
3.22e+22,4.679152388737093e-06,0.9999953205764704,2.2068866161506683e-10,5.045226898041415e-11,0.0,1115.454491532764,0.5099764287361066,0.1305580295444516,3.310103066996772e+20,2.451210193105306e+25,1.3471458470584862e-15,0.0,0.0,0.0,0.0,1.07746677244144e-26,3.203493882562651e-26,6.43193614948813e-24
3.22e+22,6.083761478333362e-14,0.9999999999999396,3.826909342602736e-17,3.494849407652078e-18,9.993392460249776e-25,1486.9428874396935,6.520878263720762e-13,0.13016182249829336,-165175148.46247146,2.4437429999602482e+25,1.3484034739224814e-15,0.0,0.0,0.0,0.0,1.0458911267764047e-32,3.000909173193956e-32,1.0240688102715322e-26
3.22e+22,1.3652622488842907e-06,0.9999986347149892,1.784028513443226e-11,4.921670501077299e-12,0.0,1064.9731042978237,4.692219826529155,0.1674400039303569,2.9873699773886123e+23,2.9212513700745307e+25,1.3213833995474366e-15,0.0,0.0,0.0,0.0,2.825886949911237e-26,7.193838617318026e-26,1.0072779323311063e-23
3.22e+22,7.652212933024154e-07,0.9999992347692774,7.856044494303913e-12,1.5730319018203946e-12,1.2490501010126093e-16,1228.1968062156545,0.9166602696751561,0.13151230141741754,1.891854762102884e+21,2.4669848381797143e+25,1.3445811126385317e-15,0.0,0.0,0.0,0.0,8.54179560959635e-27,2.5516184101951786e-26,5.082843391219359e-24
3.22e+22,1.097390344417726e-06,0.999998902590662,1.5982572008036125e-11,3.0111788798115346e-12,0.0,1351.273351507936,0.07945765119924487,0.13014582333075836,8.709191739247046e+18,2.4443149059821375e+25,1.3482950520963875e-15,0.0,0.0,0.0,0.0,9.1392846354322e-27,2.727652080242016e-26,5.5601512625172056e-24
3.22e+22,1.8120481139353591e-06,0.9999981878968809,3.619504534798519e-11,1.8810157067785174e-11,0.0,571.9852702697514,1.4514746255017263,0.1336555470174521,6.199858843073183e+21,2.501579949142683e+25,1.3392656687703717e-15,0.0,0.0,0.0,0.0,1.0290625630337575e-26,3.0659333867190695e-26,6.260463442035004e-24
3.22e+22,2.8683080993830617e-06,0.9999971315936198,7.95128207693839e-11,1.8767970532588863e-11,0.0,1121.9632176553885,0.34975093989784367,0.13030723451584295,1.1902313961912921e+20,2.447042690909408e+25,1.347829032584867e-15,0.0,0.0,0.0,0.0,1.0261192673108742e-26,3.0640396626145755e-26,6.236875735414052e-24
3.22e+22,4.189025900227745e-06,0.999995810730025,1.857941890933672e-10,5.828064499511889e-11,0.0,888.2552409177799,2.0559334992825375,0.1376394781192379,1.977045214269601e+22,2.5629158714426677e+25,1.3309601118393992e-15,0.0,0.0,0.0,0.0,1.286486124885832e-26,3.7319401827915345e-26,7.14230822687746e-24
3.22e+22,5.18461029974274e-07,0.9999994815355722,2.7985590730442914e-12,5.993378086955034e-13,0.0,1276.6037098209938,0.06191050287441043,0.13012647881812725,4.957095397298684e+18,2.4439674549890476e+25,1.3483626084628247e-15,0.0,0.0,0.0,0.0,7.45390187513799e-27,2.2238117973758973e-26,4.230022191705077e-24
3.22e+22,6.753165944445419e-07,0.9999993246760511,4.433710383919087e-12,2.9207268178513036e-12,0.0,346.47676136852635,0.37366020057445903,0.13016684972078643,4.224889305038203e+19,2.4448568729550364e+25,1.348125389184705e-15,0.0,0.0,0.0,0.0,6.963895128492346e-27,2.1678296148707222e-26,4.67820193523597e-24
3.22e+22,1.2939572309272695e-06,0.9999987060236444,1.5394096259541217e-11,3.730339415501727e-12,0.0,1148.7249378949587,0.2109342890407317,0.13017130772978716,3.166039678835424e+19,2.444769959929263e+25,1.3482072132390603e-15,0.0,0.0,0.0,0.0,9.233992344084972e-27,2.7695973352034934e-26,5.730120595782431e-24
